sub,name,band,year,papers,cites_received
56,Esports & Player Communities,Games & Play,2023,0,12
56,Esports & Player Communities,Games & Play,2024,3,29
56,Esports & Player Communities,Games & Play,2025,2,26
56,Esports & Player Communities,Games & Play,2026,10,57
57,Player Experience & Immersion,Games & Play,1981,1,0
57,Player Experience & Immersion,Games & Play,1998,1,0
57,Player Experience & Immersion,Games & Play,2004,1,0
57,Player Experience & Immersion,Games & Play,2006,1,0
57,Player Experience & Immersion,Games & Play,2007,1,1
57,Player Experience & Immersion,Games & Play,2008,0,1
57,Player Experience & Immersion,Games & Play,2010,1,0
57,Player Experience & Immersion,Games & Play,2011,0,3
57,Player Experience & Immersion,Games & Play,2012,1,1
57,Player Experience & Immersion,Games & Play,2013,5,4
57,Player Experience & Immersion,Games & Play,2014,2,4
57,Player Experience & Immersion,Games & Play,2015,4,6
57,Player Experience & Immersion,Games & Play,2016,7,6
57,Player Experience & Immersion,Games & Play,2017,2,14
57,Player Experience & Immersion,Games & Play,2018,7,23
57,Player Experience & Immersion,Games & Play,2019,1,16
57,Player Experience & Immersion,Games & Play,2020,5,39
57,Player Experience & Immersion,Games & Play,2021,6,34
57,Player Experience & Immersion,Games & Play,2022,2,25
57,Player Experience & Immersion,Games & Play,2023,2,32
57,Player Experience & Immersion,Games & Play,2024,3,40
57,Player Experience & Immersion,Games & Play,2025,2,42
57,Player Experience & Immersion,Games & Play,2026,2,44
58,Gamification & Engagement,Games & Play,1982,2,0
58,Gamification & Engagement,Games & Play,1985,1,0
58,Gamification & Engagement,Games & Play,1986,2,3
58,Gamification & Engagement,Games & Play,2000,3,1
58,Gamification & Engagement,Games & Play,2001,1,1
58,Gamification & Engagement,Games & Play,2004,1,1
58,Gamification & Engagement,Games & Play,2005,2,2
58,Gamification & Engagement,Games & Play,2006,1,1
58,Gamification & Engagement,Games & Play,2007,5,6
58,Gamification & Engagement,Games & Play,2008,4,3
58,Gamification & Engagement,Games & Play,2009,6,14
58,Gamification & Engagement,Games & Play,2010,7,6
58,Gamification & Engagement,Games & Play,2011,7,17
58,Gamification & Engagement,Games & Play,2012,6,18
58,Gamification & Engagement,Games & Play,2013,12,31
58,Gamification & Engagement,Games & Play,2014,11,46
58,Gamification & Engagement,Games & Play,2015,12,34
58,Gamification & Engagement,Games & Play,2016,13,56
58,Gamification & Engagement,Games & Play,2017,16,49
58,Gamification & Engagement,Games & Play,2018,12,57
58,Gamification & Engagement,Games & Play,2019,16,79
58,Gamification & Engagement,Games & Play,2020,19,95
58,Gamification & Engagement,Games & Play,2021,8,85
58,Gamification & Engagement,Games & Play,2022,15,80
58,Gamification & Engagement,Games & Play,2023,19,111
58,Gamification & Engagement,Games & Play,2024,20,137
58,Gamification & Engagement,Games & Play,2025,17,147
58,Gamification & Engagement,Games & Play,2026,27,195
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",1992,1,0
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",1998,2,0
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",1999,0,1
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2002,1,0
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2003,1,1
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2004,1,0
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2005,0,1
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2006,1,0
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2007,1,0
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2008,2,3
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2009,5,4
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2010,2,4
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2011,2,8
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2012,4,5
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2013,1,7
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2014,5,3
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2015,3,4
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2016,3,8
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2017,8,20
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2018,6,11
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2019,8,27
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2020,9,17
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2021,17,44
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2022,8,60
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2023,10,67
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2024,18,72
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2025,29,139
59,Social Robots in the Field,"Robots, Agents & Human-AI Interaction",2026,23,154
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",1982,1,0
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",1983,1,0
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",1985,1,0
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",1989,1,0
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",1991,1,0
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",1999,1,0
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2000,0,1
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2002,0,1
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2004,0,2
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2006,0,1
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2007,0,3
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2008,2,2
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2009,0,2
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2010,5,1
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2011,4,6
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2012,0,4
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2013,7,7
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2014,5,12
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2015,7,3
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2016,3,11
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2017,3,20
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2018,6,20
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2019,10,44
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2020,12,70
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2021,12,104
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2022,15,105
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2023,29,177
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2024,93,566
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2025,117,1359
60,Generative AI & Writing,"Robots, Agents & Human-AI Interaction",2026,135,1384
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",1983,2,0
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",1985,1,1
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",1992,1,1
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",1994,2,0
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",1995,2,3
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",1996,3,5
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",1997,0,1
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",1998,2,3
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",1999,2,4
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2000,4,6
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2001,3,10
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2002,1,1
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2003,2,4
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2004,1,4
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2005,1,2
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2006,3,5
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2007,6,15
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2008,1,4
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2009,1,6
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2010,3,6
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2011,4,8
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2012,3,9
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2013,1,2
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2014,1,8
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2015,2,4
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2016,3,10
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2017,5,11
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2018,18,46
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2019,19,97
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2020,24,144
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2021,23,185
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2022,26,218
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2023,24,210
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2024,32,244
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2025,56,521
61,Voice & Conversational Agents,"Robots, Agents & Human-AI Interaction",2026,68,608
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",1981,1,0
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",1986,1,0
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",1989,4,0
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",1990,1,0
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",1991,3,5
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",1992,3,1
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",1994,1,2
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",1995,0,1
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",1996,2,2
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",1997,5,2
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",1998,1,0
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",1999,2,4
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2000,1,2
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2001,1,0
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2002,2,3
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2003,2,5
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2004,3,5
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2005,1,2
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2006,6,9
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2007,4,10
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2008,4,10
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2009,8,14
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2010,10,33
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2011,9,19
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2012,4,22
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2013,5,26
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2014,9,30
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2015,6,30
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2016,9,53
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2017,8,39
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2018,8,63
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2019,5,50
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2020,14,75
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2021,13,107
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2022,11,68
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2023,12,83
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2024,18,165
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2025,14,172
62,End-user Programming & UI Design Tools,"Robots, Agents & Human-AI Interaction",2026,10,157
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",1992,1,0
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",1996,1,0
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",1997,1,0
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",1999,1,1
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2000,1,2
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2001,1,2
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2004,1,1
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2007,1,2
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2008,0,1
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2010,1,3
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2011,2,1
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2012,0,2
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2013,0,2
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2014,2,1
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2015,0,2
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2016,0,2
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2017,1,4
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2018,0,3
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2019,2,4
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2020,8,11
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2021,5,20
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2022,11,37
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2023,7,48
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2024,20,93
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2025,27,227
63,Robots & Agents in Education,"Robots, Agents & Human-AI Interaction",2026,27,226
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",1982,2,0
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",1985,3,0
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",1986,9,8
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",1988,1,2
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",1989,4,3
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",1990,3,4
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",1991,6,7
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",1992,4,3
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",1994,1,2
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",1995,4,6
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",1996,0,2
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",1997,1,3
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",1998,4,3
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",1999,0,1
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2000,2,4
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2001,2,1
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2002,2,5
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2003,1,3
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2004,0,2
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2005,1,4
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2006,3,7
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2007,1,8
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2008,5,7
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2009,7,15
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2010,5,20
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2011,6,22
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2012,13,38
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2013,10,32
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2014,14,51
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2015,5,31
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2016,2,35
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2017,3,33
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2018,10,42
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2019,8,54
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2020,10,49
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2021,5,81
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2022,8,82
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2023,7,102
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2024,9,106
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2025,5,87
64,Video Interfaces & Editing,"Robots, Agents & Human-AI Interaction",2026,6,81
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2009,3,0
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2010,2,1
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2011,2,0
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2012,0,2
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2013,3,2
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2015,0,2
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2016,1,0
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2017,1,0
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2018,1,4
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2019,2,3
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2020,1,1
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2021,3,9
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2022,0,4
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2023,4,8
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2024,11,16
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2025,15,94
65,Meeting Support & Group Displays,"Robots, Agents & Human-AI Interaction",2026,12,106
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",1982,3,0
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",1983,2,7
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",1986,1,2
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",1989,1,1
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",1990,2,0
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",1991,2,4
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",1992,8,28
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",1994,2,9
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",1995,1,7
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",1996,4,5
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",1997,0,1
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",1998,0,1
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2000,2,2
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2001,0,1
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2002,0,2
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2003,0,1
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2004,1,1
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2005,1,6
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2006,3,5
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2007,1,6
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2008,4,14
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2009,1,13
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2010,3,6
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2011,6,18
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2012,7,19
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2013,4,10
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2014,1,9
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2015,1,11
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2016,5,23
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2017,2,15
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2018,2,17
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2019,0,17
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2020,3,38
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2021,2,30
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2022,2,16
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2023,2,22
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2024,3,37
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2025,3,62
66,Usability Methods & Personas,"Robots, Agents & Human-AI Interaction",2026,8,84
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",1989,1,0
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",1990,1,0
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",1991,2,1
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",1992,1,1
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",1995,1,1
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",1996,2,3
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",1997,2,2
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",1998,0,1
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",1999,1,4
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2004,1,0
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2005,1,4
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2006,0,3
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2007,1,3
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2008,1,2
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2010,0,1
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2011,0,3
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2012,0,1
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2013,0,2
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2015,0,1
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2016,0,1
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2017,1,0
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2019,0,2
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2020,0,2
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2021,0,2
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2022,0,1
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2024,0,1
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2025,0,1
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",1982,1,0
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",1983,1,0
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",1986,1,1
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",1991,1,0
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",1992,1,0
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",1995,0,1
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2008,2,0
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2009,3,2
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2010,4,3
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2011,1,5
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2012,3,6
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2013,3,4
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2014,0,2
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2015,0,1
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2016,0,4
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2017,1,2
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2018,2,6
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2019,3,5
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2020,1,7
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2021,11,28
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2022,6,32
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2023,11,53
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2024,10,62
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2025,13,84
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2026,17,108
69,Urban Mobility Data,Mobile Life & Attention,2007,1,0
